Date,Open,High,Low,Close,Volume,+DI14,-DI14,ADX
2018-01-08,387.95,401.25,382.4,398.5,30103,0,0,0
2018-01-09,403.0,459.0,402.0,443.6,614739,0,0,0
2018-01-10,438.0,438.9,417.0,421.15,80525,0,0,0
2018-01-11,418.1,431.85,407.1,413.65,39523,0,0,0
2018-01-12,417.15,449.1,416.0,428.85,165460,0,0,0
2018-01-15,425.0,432.9,415.55,417.4,19989,0,0,0
2018-01-16,427.95,431.95,408.0,415.1,29412,0,0,0
2018-01-17,415.1,419.95,403.0,412.0,22721,0,0,0
2018-01-18,419.0,429.0,400.5,410.45,31696,0,0,0
2018-01-19,401.0,412.0,389.15,394.85,32580,0,0,0
2018-01-22,409.9,410.0,388.5,405.5,17400,0,0,0
2018-01-23,430.0,430.0,390.85,393.35,27142,0,0,0
2018-01-24,390.1,395.0,387.5,390.2,9846,0,0,0
2018-01-25,382.0,409.9,373.75,392.55,53991,0,0,0
2018-01-29,393.0,397.1,379.95,384.05,24082,31.439143650059464,10.109686797938416,0
2018-01-30,385.0,389.15,380.0,381.5,7128,30.641118365648495,9.853070848979026,0
2018-01-31,380.25,382.55,375.25,380.3,5683,29.987134018773144,11.031553352800124,0
2018-02-01,373.2,388.95,373.2,387.8,6356,30.49022236470938,10.510332733957963,0
2018-02-02,378.0,381.45,372.0,374.15,12855,29.009458680168148,10.368745948909895,0
2018-02-05,356.0,380.0,347.1,365.9,68950,26.160449435635996,16.78332448022329,0
2018-02-06,353.15,360.6,345.0,352.55,12277,24.513448960612592,16.35927462519387,0
2018-02-07,363.95,368.0,337.5,341.2,37092,22.30638021527676,17.100342867770195,0
2018-02-08,346.0,365.0,340.0,361.3,24369,20.664080634919955,15.841335998674378,0
2018-02-09,356.0,361.0,351.5,354.4,29379,20.04118202133902,15.363814331721096,0
2018-02-12,359.0,360.0,355.2,356.6,3140,19.676185422450878,15.084003491669037,0
2018-02-14,362.95,362.95,354.25,358.4,8917,20.09701616354597,14.637975205785796,0
2018-02-15,359.05,405.0,357.05,366.5,106114,30.18979731063721,12.452455110066817,0
2018-02-16,366.0,367.05,356.7,358.3,19424,29.177161553484932,12.148199036776957,0
2018-02-19,354.65,357.0,348.0,351.4,5936,28.1599537527347,11.842569249373014,31.29295544287993
2018-02-20,349.95,374.4,349.95,362.6,54328,31.663519666960404,10.877784785859621,32.54775332695719
2018-02-21,360.0,375.25,360.0,371.55,98910,30.309914414491207,10.313416515298028,33.738926020775594
2018-02-22,366.0,377.0,353.6,355.65,13803,27.916520861314464,11.658727865920167,34.263339132184214
2018-02-23,365.0,371.1,358.15,365.9,53255,26.432419269192742,11.038925109198306,34.7502941642065
2018-02-26,366.5,382.4,363.0,379.05,10769,28.56616455048608,10.298574587846606,35.62548681799111
2018-02-27,384.0,396.4,382.0,385.55,173130,31.728871971333895,9.673709752839358,36.88581038440704
2018-02-28,389.4,396.5,375.0,393.05,24087,29.352179527702233,11.387897745054879,37.400742805811504
2018-03-01,395.05,399.0,385.1,394.05,11262,28.788762679219325,10.823423626849749,37.96876554001654
2018-03-05,394.05,398.4,385.1,395.5,14937,27.389785499831465,10.297464146564757,38.496215221778364
2018-03-06,398.45,399.0,371.5,378.1,8264,24.715416661851528,14.120804714053131,37.695073683809994
2018-03-07,375.0,383.8,373.25,375.65,5527,23.75705437980804,13.573257941316,36.95115654141079
2018-03-08,377.25,381.7,373.0,375.45,8812,22.966189663971218,13.217068537894875,36.23634070158697
2018-03-09,374.7,387.0,358.5,383.7,34313,20.552484456162148,17.17507985054974,34.28746547995591
2018-03-12,382.5,382.75,365.0,376.1,20640,19.131693679959632,15.987768648137598,32.477795631298505
2018-03-13,379.5,380.6,374.0,379.55,14822,18.641867240149075,15.578435740741362,30.797387914688052
2018-03-14,380.0,380.6,367.0,375.3,28188,17.639657520879553,17.50804201956265,28.624321924787264
2018-03-15,380.0,382.0,370.05,372.4,24391,17.352869610140125,16.660482038925856,26.725129976466274
2018-03-16,369.7,370.95,361.1,364.6,62080,16.53760122894777,19.598865062599007,25.421291968453538
2018-03-19,377.3,377.3,361.5,365.5,12453,18.10031573093874,18.30396069098331,23.64544243181486
2018-03-20,366.0,380.0,360.9,377.45,49910,17.786346640039486,16.85426282404998,22.148676958085343
2018-03-21,374.7,382.8,374.7,380.1,34698,18.372173431865193,16.26589786279545,21.000972230213133
2018-03-22,381.15,385.0,376.2,380.2,55694,18.632252390482037,15.627616559922677,20.12734080616827
2018-03-23,373.0,380.9,371.5,380.0,25765,17.827513977239704,17.112180891128006,18.835911918995862
2018-03-26,372.75,388.95,372.75,380.05,31569,20.192186663199184,15.842255432975877,18.352746289963147
2018-03-27,377.6,395.3,377.0,386.65,52967,21.393457708161602,14.53044095513386,18.40643016534893
2018-03-28,380.0,406.95,380.0,397.45,123019,23.92805182824973,12.84373592838977,19.244794638532102
2018-04-03,391.5,408.0,390.0,392.5,20266,22.533663255342372,11.853990847966557,20.088502545607977
2018-04-04,392.5,398.75,381.5,385.1,26689,20.87357881952751,14.610872214378029,19.91426360455248
2018-04-05,394.0,402.0,383.5,394.15,42370,20.614336879459515,13.465155950800462,19.990241615549973
2018-04-06,394.45,395.1,390.6,392.25,106096,20.199416067445195,13.194132270840495,20.06079262576193
2018-04-09,398.45,398.45,391.0,391.45,4675,21.057413979131294,12.73705124988497,20.386485252440316
2018-04-10,395.0,395.0,384.0,388.0,4121,19.958025877550348,15.394457257659852,19.85236230661055
2018-04-11,393.0,393.0,385.35,389.7,2277,19.206993234130703,14.81515447495146,19.356390999768625
2018-04-12,386.0,391.4,383.0,386.85,6947,18.388725553755446,15.375848711097312,18.61116229945319
2018-04-13,386.3,389.2,385.0,385.4,1872,17.97635064446679,15.031038832949998,17.91916422058886
2018-04-16,389.95,393.0,383.5,384.5,3513,19.117100440539794,14.252482372726247,17.68050969447231
2018-04-17,385.3,389.7,381.1,387.7,3633,18.198158469194446,14.908841741369013,17.12728839952738
2018-04-18,387.8,394.7,385.1,386.05,7602,20.049281986832675,14.094382094079371,17.14967617071429
2018-04-19,382.15,393.0,382.15,388.35,7750,18.799281703471163,14.910780467789323,16.74863752745352
2018-04-20,382.55,390.8,382.25,387.4,10984,17.854606263232373,14.161504600503822,16.376244501568518
2018-04-23,388.2,393.2,382.5,385.55,5894,18.144810829792313,13.263261194831093,16.31667996105019
2018-04-24,389.95,393.0,385.05,387.8,9811,17.26840568742337,12.622637799813564,16.261370030568887
2018-04-25,388.15,396.0,384.1,385.6,15254,17.842081764138356,11.710827346766797,16.581750989893425
2018-04-26,385.8,390.0,385.0,388.05,9522,17.277353667136108,11.340162458594714,16.879247594980495
2018-04-27,390.0,390.0,382.55,387.8,22270,16.442276206762518,12.381546757294839,16.679880020264456
2018-04-30,387.0,387.0,382.1,383.05,3571,15.812545887461807,12.20970435512354,16.406822468337054
2018-05-02,386.15,386.15,372.0,376.05,10418,14.34387212453832,17.705281029502924,15.984070322926575
2018-05-03,376.0,382.95,371.75,376.4,7167,13.291557337881127,16.57011948083648,15.626576935660024
2018-05-04,376.0,379.0,368.2,369.95,4411,12.350624546583349,17.72404299622706,15.786601834394713
2018-05-07,370.3,375.0,368.15,369.8,3857,11.780965350296649,16.940207780498348,15.942073295672488
2018-05-08,369.9,375.0,362.45,364.65,6287,10.798271426596491,19.315673082519993,16.823633224765153
2018-05-09,372.95,372.95,359.45,363.55,3932,9.846777056153188,19.571784920663994,17.983187061482816
2018-05-10,365.3,365.3,351.5,353.3,9015,8.97607703357002,22.935193967507786,19.823211675768466
2018-05-11,358.1,370.15,354.0,365.5,20036,11.039246140439838,20.546217685859848,20.55721075526564
2018-05-14,367.0,371.85,358.0,359.95,2821,11.143514031017766,18.811724558620888,20.917331166727738
2018-05-15,354.1,371.0,352.0,356.05,6979,9.907829187494249,20.227459637882674,21.869260294451543
2018-05-16,355.05,364.8,350.1,351.9,35182,9.069848507507789,19.609849315438954,22.9322230379716
2018-05-17,352.5,357.9,351.0,355.3,5420,8.697979229301467,18.80583362491991,23.919259871240225
2018-05-18,354.75,356.0,345.0,347.45,6029,8.125981413912221,21.15614793936641,25.389219790408475
2018-05-21,346.85,352.75,331.5,334.45,9931,7.148037875485981,26.255674685646603,27.661570888767532
2018-05-22,330.35,340.0,330.35,336.8,10714,6.750717399570368,25.458671363212183,29.8344801452112
