Time,Open,High,Low,Close,Volume,+DI14,-DI14,ADX
2010-04-07 21:00:00,1.3342399999999999,1.33655,1.32786,1.3359,79576.60079999999,14.110925273124883,26.27362877033306,18.281463548050926
2010-04-08 21:00:00,1.336,1.34989,1.3336299999999999,1.34965,80008.3003,20.301574602943827,23.87927165209397,17.554062320150212
2010-04-11 21:00:00,1.3529,1.36905,1.3529,1.35877,79630.50009999999,28.52590549762692,21.37624147585404,17.323584123648022
2010-04-12 21:00:00,1.35889,1.36265,1.35437,1.36117,79449.19989999999,27.21472566596244,20.393692588763983,17.109568655467417
2010-04-13 21:00:00,1.3610799999999998,1.36794,1.3592899999999999,1.36514,79758.70059999997,28.883606711662672,19.390943631154762,17.292021453019373
2010-04-14 21:00:00,1.36496,1.36657,1.35169,1.35697,79513.4,26.472263978387883,22.036103844655504,16.71010164146464
2010-04-15 21:00:00,1.35703,1.35846,1.34703,1.3501299999999998,79319.4995,24.76215443642632,23.24630823148304,15.74205554206039
2010-04-18 21:00:00,1.3497,1.3497,1.34124,1.34849,79825.2004,23.491065954079822,25.396244876057995,14.89598605175237
2010-04-19 21:00:00,1.34873,1.35222,1.34247,1.34332,80159.10029999998,23.62568881971905,23.944530367569687,13.879862371449553
2010-04-20 21:00:00,1.3433700000000002,1.34495,1.33561,1.33885,79887.3004,22.310042793158,26.701209129334746,13.528408385652385
2010-04-21 21:00:00,1.33875,1.34209,1.3258,1.32925,79101.8001,20.19747546177747,29.875241744733756,13.942623775284199
2010-04-22 21:00:00,1.3290899999999999,1.33995,1.3201399999999999,1.33818,77986.2001,17.969117396893548,29.73139393537101,14.708050386591156
2010-04-25 21:00:00,1.3377299999999999,1.33959,1.32892,1.3381299999999998,79499.40040000001,16.888332456190124,27.943145680227154,15.418803668519045
2010-04-26 21:00:00,1.33808,1.34131,1.3163799999999999,1.31741,79819.1003,14.668408591626275,30.882002109170703,16.859948761550736
2010-04-27 21:00:00,1.31714,1.32654,1.3111700000000002,1.32195,79389.3998,13.49098871864238,31.124029501116183,18.478713661500336
2010-04-28 21:00:00,1.32184,1.3277299999999999,1.31819,1.32323,80621.09899999999,13.439190703537781,29.53911779128942,19.83456183071909
2010-04-29 21:00:00,1.3230600000000001,1.33418,1.32196,1.32926,79621.2,16.021465276852474,27.600326793084445,20.313789898286853
2010-05-02 21:00:00,1.32974,1.33586,1.31498,1.31924,79963.39949999997,14.294986672746296,28.22843942004141,21.203271599451877
2010-05-03 21:00:00,1.31931,1.3213,1.29776,1.29846,79794.69940000001,12.641104261462798,33.425955394867465,22.911515351492223
2010-05-04 21:00:00,1.29853,1.29952,1.28029,1.28114,81124.30040000001,11.473308110690777,38.73061974605429,25.153063212956237
2010-05-05 21:00:00,1.2811,1.28539,1.25187,1.2618,80471.49930000001,9.777691156122524,45.53693325362334,27.97405829166962
2010-05-06 21:00:00,1.2617399999999999,1.2797399999999999,1.2583600000000001,1.2747600000000001,80778.3997,8.876589845410999,41.34029934635074,30.59355372190348
2010-05-09 21:00:00,1.27799,1.30918,1.27583,1.27847,80084.39929999999,19.437226262265675,35.64491838334962,30.51005591066802
2010-05-10 21:00:00,1.27834,1.27996,1.2654,1.26593,79816.5003,18.289380960968195,37.77025273098856,30.81292805269938
2010-05-11 21:00:00,1.26607,1.27395,1.26032,1.2612299999999999,80639.6999,17.261714542250076,37.742184722593514,31.27161738731242
2010-05-12 21:00:00,1.26134,1.26833,1.25148,1.2533,79801.4999,16.060293151631225,38.766752230173964,31.996123641902866
2010-05-13 21:00:00,1.25316,1.25756,1.23522,1.23583,79796.7997,14.608560028050126,41.84168482355364,33.15659370094548
2010-05-16 21:00:00,1.23537,1.2413399999999999,1.22373,1.23916,79766.10050000003,13.567459376584942,43.5097005855939,34.535353760337145
2010-05-17 21:00:00,1.23928,1.2443600000000001,1.21641,1.22002,80411.4999,12.094229087801377,41.628990259749266,35.99538451109909
2010-05-18 21:00:00,1.22002,1.24235,1.2142899999999999,1.24124,80270.5,10.823559184887774,38.049060511610264,37.403361587329705
2010-05-19 21:00:00,1.24122,1.25969,1.22951,1.24866,79635.39980000001,15.882709279609738,33.921055954752056,37.31875299300889
2010-05-20 21:00:00,1.24842,1.26704,1.24549,1.25688,80305.2003,17.286018196450666,31.30902401962836,36.71433243592453
2010-05-23 21:00:00,1.2566700000000002,1.2566700000000002,1.2343,1.23702,79802.40079999999,15.904108115627977,32.76784707564581,36.56671964036322
2010-05-24 21:00:00,1.23684,1.23715,1.21747,1.23423,80121.2003,14.79402140929929,36.44976171026882,36.97339890910406
2010-05-25 21:00:00,1.23454,1.2387,1.21651,1.21761,80695.70000000003,14.183891450143605,33.6018431000095,37.234974492197736
2010-05-26 21:00:00,1.21776,1.23936,1.21498,1.23603,80215.3006,12.983593985909428,31.28939045016989,37.528730222492946
2010-05-27 21:00:00,1.23585,1.24518,1.22614,1.2269700000000001,80258.19919999999,14.151910897129492,29.210415974160153,37.32861813699909
2010-05-30 21:00:00,1.22748,1.23335,1.2256799999999999,1.23042,79524.3008,13.755414859898297,28.560053495826555,37.161313400528634
2010-05-31 21:00:00,1.2303,1.2352100000000001,1.2108,1.2227299999999999,80635.3007,12.550283467295383,31.39853813646939,37.57027858927968
2010-06-01 21:00:00,1.22265,1.22718,1.21741,1.22475,80649.5004,12.093587349451335,30.255967093331503,37.95003197883422
2010-06-02 21:00:00,1.22485,1.23263,1.21492,1.21613,79734.30050000001,13.332539977274575,28.249236032249602,37.80168381135665
2010-06-03 21:00:00,1.2160600000000001,1.22146,1.19536,1.1963700000000002,80185.69979999999,12.062752127647702,32.69629381980453,38.39436028083681
2010-06-06 21:00:00,1.19602,1.19908,1.18746,1.19213,80318.3,11.535979671341314,34.237382163765105,39.1944221557624
2010-06-07 21:00:00,1.19254,1.2009299999999998,1.18989,1.19713,80516.5003,11.759293905158662,32.773045021629905,39.76536489847393
2010-06-08 21:00:00,1.19717,1.20728,1.1919799999999998,1.19765,79663.69910000001,13.544025719972028,30.806559440943193,39.70518880359595
2010-06-09 21:00:00,1.19766,1.21415,1.19543,1.21217,79604.70060000001,15.240570379013011,28.54936235248118,39.039986415714964
2010-06-10 21:00:00,1.21249,1.21526,1.2044,1.21095,80282.6997,15.020853495940917,27.299699626006657,38.32383792068475
2010-06-13 21:00:00,1.21157,1.22997,1.2112,1.22183,80331.59999999999,19.773433175150952,25.21775933475745,36.45076885375003
2010-06-14 21:00:00,1.22186,1.23494,1.21628,1.23312,81434.0001,20.285037293048326,23.33736862121651,34.346939943091925
2010-06-15 21:00:00,1.23309,1.23517,1.22518,1.2309,80450.09969999999,19.543803499772082,22.375421160104846,32.37608266561334
2010-06-16 21:00:00,1.2306700000000002,1.2414100000000001,1.22393,1.23871,80186.19900000001,20.708083854949024,20.762752944550048,30.072921431167963
2010-06-17 21:00:00,1.2383,1.24153,1.23504,1.23882,80008.5998,20.179828520931746,20.181174635652084,27.925093842261653
2010-06-20 21:00:00,1.2395200000000002,1.2466,1.2300799999999998,1.23095,79923.1996,20.929303813870163,18.742074686910488,26.324256289219083
2010-06-21 21:00:00,1.23094,1.235,1.22506,1.22694,80464.30020000001,20.00494028618083,20.144828355410613,24.468839099252385
2010-06-22 21:00:00,1.22653,1.23438,1.22074,1.23084,81060.39979999997,18.77925480166859,20.851060936639836,23.09448141453856
2010-06-23 21:00:00,1.23076,1.23872,1.22583,1.2332100000000001,79904.99930000001,19.653227554358786,19.627223107672485,21.44960431399816
2010-06-24 21:00:00,1.23304,1.2393399999999999,1.22504,1.23671,80549.09939999999,18.36538282543007,18.703092499191147,19.982564205517516
2010-06-27 21:00:00,1.23714,1.23974,1.22631,1.2274100000000001,80231.80030000003,17.40898615496359,17.540578495376298,18.582132525518713
2010-06-28 21:00:00,1.2275399999999999,1.22904,1.21485,1.21858,79735.6997,16.259056737657012,21.716533147713164,18.281338170397056
2010-06-29 21:00:00,1.21822,1.23032,1.21634,1.22351,80742.09990000003,15.793857287301941,20.29426803993782,17.866286432705635
2010-06-30 21:00:00,1.22339,1.2538,1.21914,1.25252,81409.49949999999,23.525899529758775,17.27374214553491,17.6846980975404
2010-07-01 21:00:00,1.2525899999999999,1.26106,1.24794,1.25624,80791.1002,25.345490574626318,16.285635454296568,17.975949299196042
2010-07-04 21:00:00,1.25547,1.25647,1.2505,1.25365,80191.70090000001,24.654396818669877,15.84157614752921,18.246396843590567
2010-07-05 21:00:00,1.25368,1.26617,1.24783,1.2621799999999999,79547.6,26.99071184126025,14.530780768930818,19.086539149294598
2010-07-06 21:00:00,1.26229,1.2663799999999998,1.25516,1.26365,79883.50069999999,25.692142014471543,13.77958872958599,19.878926485926847
2010-07-07 21:00:00,1.26358,1.2710700000000001,1.26168,1.26963,80378.29970000003,26.771923725598267,13.166140482446432,20.892375136570074
2010-07-08 21:00:00,1.26946,1.27213,1.2607899999999999,1.26376,79393.39950000001,25.818273063395196,12.445550953412871,21.89640077641486
2010-07-11 21:00:00,1.26356,1.26465,1.2547700000000002,1.25952,80365.6995,24.5572092971345,14.813775287039297,22.100068790849612
2010-07-12 21:00:00,1.25944,1.27373,1.25216,1.27233,79717.10019999999,26.36381384236206,13.287821040951101,22.877005628780108
2010-07-13 21:00:00,1.27233,1.27778,1.26807,1.27415,79668.59970000004,27.093698883378213,12.655817195409632,23.83737359304813
2010-07-14 21:00:00,1.27413,1.29546,1.2706600000000001,1.29483,80380.8,32.2067209042983,11.191690151314429,25.5935256727271
2010-07-15 21:00:00,1.2947899999999999,1.30056,1.28867,1.29283,79470.0997,32.80906092193122,10.560873337397854,27.429605455385204
2010-07-18 21:00:00,1.29231,1.29908,1.28675,1.2939100000000001,80613.99990000001,30.866137117942603,10.85761460616969,28.895687496495363
2010-07-19 21:00:00,1.2940399999999999,1.30272,1.28377,1.28777,79491.49960000002,29.825505203290287,9.88840230524079,30.417553840513783
2010-07-20 21:00:00,1.28749,1.2912,1.27293,1.27525,80645.0997,27.295669791971704,14.082288282530234,30.525827296653897
2010-07-21 21:00:00,1.27532,1.29315,1.27367,1.2892,80238.39990000003,25.761562198672028,12.83246231255778,30.738287021688336
2010-07-22 21:00:00,1.28908,1.29649,1.2792,1.29075,79975.50039999999,25.257641677720276,11.828970173470204,31.12904842462736
2010-07-25 21:00:00,1.28977,1.30055,1.28735,1.29926,80352.79980000001,25.589890646016794,11.114386493178495,31.722558847852664
2010-07-26 21:00:00,1.29908,1.30456,1.29493,1.2995,80407.09980000001,26.317171492710834,10.610780901987264,32.49469928854139
2010-07-27 21:00:00,1.29926,1.30417,1.29653,1.29924,80624.0999,25.33632634624975,10.215315418519227,33.211686840609495
2010-07-28 21:00:00,1.29934,1.31041,1.29767,1.3077,80663.2999,26.819504939801863,9.574492890800801,34.22401064755209
2010-07-29 21:00:00,1.30767,1.3092700000000002,1.29775,1.30484,79529.6997,25.275483936264507,9.02328144395279,35.164025611141646
2010-08-01 21:00:00,1.3053299999999999,1.3193700000000002,1.30498,1.3179,80832.5005,28.483791535834403,8.368847356868688,36.551030918024445
2010-08-02 21:00:00,1.3179100000000001,1.32615,1.3144,1.3226799999999999,80338.09920000003,30.219649685423157,7.871655051818769,38.1309246797062
2010-08-03 21:00:00,1.32277,1.3238299999999998,1.31294,1.31585,80094.6001,28.52802080533296,8.181499906730478,39.366268123986444
2010-08-04 21:00:00,1.3158299999999998,1.32348,1.3117299999999998,1.31879,80099.99979999999,26.785755697617052,8.310751139100283,40.3144332172689
2010-08-05 21:00:00,1.31873,1.33333,1.3154299999999999,1.3275299999999999,79727.3006,29.35775756929245,7.553894920631994,41.65414549339891
2010-08-08 21:00:00,1.32851,1.3307,1.32136,1.32196,80629.7996,27.92853523814643,7.186149009445975,42.89816403551962
2010-08-09 21:00:00,1.32189,1.32331,1.3073299999999999,1.3175299999999999,80821.7994,25.629568003695486,13.821737679509374,41.9718764779215
2010-08-10 21:00:00,1.31732,1.3186,1.28575,1.28605,80587.5996,21.678941458222287,21.817275329180003,38.99660219796436
2010-08-11 21:00:00,1.28629,1.29315,1.2780200000000002,1.28254,80894.7994,20.13917582375716,23.896434971047835,36.82058202804284
2010-08-12 21:00:00,1.28271,1.29056,1.2745799999999998,1.27495,80405.79929999997,18.63381419787512,23.71931779168461,35.04821080775114
2010-08-15 21:00:00,1.2755,1.2869899999999999,1.27318,1.28243,80264.79960000001,17.421836396048455,22.835936495392595,33.505380267458044
2010-08-16 21:00:00,1.28215,1.29155,1.28019,1.28831,80364.8,18.659556837120586,21.591845884024846,31.632491412428855
2010-08-17 21:00:00,1.28833,1.29203,1.28193,1.28511,79976.1002,17.97008906507453,20.521392548426522,29.84647265690327
2010-08-18 21:00:00,1.28504,1.29023,1.27714,1.28205,79917.3007,16.80710481633205,21.561499566663276,28.599679427056394
2010-08-19 21:00:00,1.28209,1.28316,1.26603,1.27075,79772.9995,15.402313062006922,25.180274427035126,28.277843903642694
2010-08-22 21:00:00,1.27026,1.27296,1.26433,1.26557,79184.10029999999,14.734150322411073,24.942481128325554,28.095771076934653
2010-08-23 21:00:00,1.26555,1.27185,1.25837,1.26249,80906.79970000003,13.732083846113765,26.253109275462204,28.325655656838922
2010-08-24 21:00:00,1.2623,1.27235,1.2604799999999998,1.2657100000000001,78604.60049999999,13.155316102681242,24.66253256640388,28.475823387699503
2010-08-25 21:00:00,1.2657,1.2763,1.26475,1.2712700000000001,80766.20039999999,14.411582881602836,23.19023698747239,28.10943274161509
2010-08-26 21:00:00,1.2715299999999998,1.27785,1.2675,1.27595,79474.4997,14.44231948766221,21.92701438798594,27.571593725648587
2010-08-29 21:00:00,1.27575,1.2769,1.26544,1.26588,79750.9003,13.561453406421418,21.686007684644963,27.24862568299121
2010-08-30 21:00:00,1.26588,1.2742799999999999,1.26215,1.2678200000000002,79505.50059999997,12.679898089946917,22.039425914469092,27.227844581152688
2010-08-31 21:00:00,1.26766,1.28542,1.2661,1.28062,79682.10029999999,17.192112793036795,19.8285457605817,25.791678417030173
2010-09-01 21:00:00,1.28051,1.28475,1.27735,1.28224,79999.1002,16.508996143379612,19.040672279840646,24.45809555034498
2010-09-02 21:00:00,1.28241,1.2897100000000001,1.28055,1.28945,79121.4001,18.40239635567348,18.082858376101203,22.7736458914024
2010-09-05 21:00:00,1.28903,1.29176,1.28636,1.28742,79652.69949999999,19.00775180348945,17.523234667349357,21.43722263939709
2010-09-06 21:00:00,1.28749,1.2876100000000001,1.2673299999999998,1.26811,80338.10019999999,16.89328008314506,26.012497527451544,21.424139215402477
2010-09-07 21:00:00,1.26804,1.2762799999999999,1.26577,1.2718399999999999,79853.29950000001,15.90576199978669,25.359570792151516,21.530258462625593
2010-09-08 21:00:00,1.27209,1.27657,1.2661799999999999,1.2693299999999998,80101.901,15.137403427237922,23.87380539709849,21.591996740774732
2010-09-09 21:00:00,1.26942,1.27463,1.26425,1.26801,79538.60020000003,14.239811243750564,23.560699737699213,21.811004247881595
2010-09-12 21:00:00,1.26748,1.2891700000000001,1.26748,1.2881200000000002,80845.50020000001,20.455307882540854,20.786960956415175,20.310515242234192
2010-09-13 21:00:00,1.28809,1.30345,1.28265,1.2996,79827.0987,25.680100418476577,18.53362377347979,20.014298467969812
2010-09-14 21:00:00,1.2996,1.30369,1.2951700000000002,1.30094,80170.6002,24.636709499461997,17.687818480300926,19.757428446778885
2010-09-15 21:00:00,1.30081,1.31149,1.2972700000000001,1.3076299999999998,79712.7005,26.92730384592428,16.346934896093078,20.09258201843116
2010-09-16 21:00:00,1.30772,1.31587,1.3018100000000001,1.30474,80571.09990000003,27.24286977243466,15.125951098437193,20.700159631975108
2010-09-19 21:00:00,1.3055,1.31203,1.30313,1.3060100000000001,81406.3006,25.92295050663228,14.393097532157872,21.264338844551634
2010-09-20 21:00:00,1.30584,1.3282100000000001,1.30535,1.3261399999999999,80359.80050000001,31.224012191205148,12.692116515856966,22.75962762899684
2010-09-21 21:00:00,1.32613,1.3438700000000001,1.32447,1.34039,79774.8002,36.04900878402131,11.45489748292169,24.831998424909766
2010-09-22 21:00:00,1.34047,1.34132,1.33029,1.33123,80920.1001,34.01858252434039,10.809711236869164,26.756342735400345
2010-09-23 21:00:00,1.33123,1.34944,1.32833,1.34884,80020.9004,34.48109185212962,9.685348253403617,28.855289272158803
2010-09-26 21:00:00,1.3484200000000002,1.35061,1.3423200000000002,1.3451899999999999,80167.3001,33.622889759170526,9.277251844203931,30.84773656785156
2010-09-27 21:00:00,1.34528,1.35948,1.3377700000000001,1.35816,80398.90030000001,34.39120985055163,8.291899532111769,33.01194781878472
2010-09-28 21:00:00,1.35845,1.36458,1.35637,1.36255,80256.20000000001,35.54087290553573,7.948101326378632,35.18593302054575
2010-09-29 21:00:00,1.36256,1.36836,1.35594,1.36333,80734.6004,35.21779016124704,7.445193183528036,37.32248379812193
2010-09-30 21:00:00,1.36324,1.37923,1.36153,1.37887,80217.99979999999,37.53638081044499,6.78618982205358,39.61217608653232
2010-10-03 21:00:00,1.37923,1.38055,1.36629,1.36847,79715.70019999999,35.519482652245514,6.302201496675898,41.772846398663376
2010-10-04 21:00:00,1.3684,1.38588,1.36343,1.38373,80619.59970000004,34.24896105222242,5.622358092661371,43.91746318672654
2010-10-05 21:00:00,1.3839299999999999,1.39477,1.3797700000000002,1.39287,80654.39959999999,36.050973767427195,5.21738247545048,46.1172766737832
2010-10-06 21:00:00,1.39283,1.4027399999999999,1.3853600000000001,1.3925299999999998,80172.2006,36.85966424206319,4.787125079243049,48.32395923227749
2010-10-07 21:00:00,1.39235,1.39806,1.38332,1.39353,79742.6001,34.27786854156585,5.421216403159269,50.06428047422584
2010-10-10 21:00:00,1.3947399999999999,1.40091,1.3864100000000001,1.38747,79637.99949999999,33.267763585563124,5.046730227111749,51.74942376639759
2010-10-11 21:00:00,1.3875600000000001,1.39331,1.37727,1.39244,79710.10030000003,30.738238084335396,8.995687124057767,51.96163422436833
2010-10-12 21:00:00,1.39239,1.4000700000000001,1.39083,1.39593,79833.70049999999,32.64915121712022,8.590472778388367,52.41714202554921
2010-10-13 21:00:00,1.39585,1.41218,1.3952,1.40825,79076.6007,35.81426668286065,7.887348790515855,53.237605327458134
2010-10-14 21:00:00,1.40831,1.41561,1.39364,1.39742,80498.49990000001,33.74611017782263,7.079893260589368,54.10040108093217
2010-10-17 21:00:00,1.398,1.39984,1.38278,1.39331,83121.7003,31.084947870653778,11.541523636831846,53.51095049273885
2010-10-18 21:00:00,1.3932,1.3996899999999999,1.37107,1.3724,84034.8001,27.20855014913643,15.204550432166524,51.710352262645245
2010-10-19 21:00:00,1.3725100000000001,1.39904,1.36961,1.3961299999999999,84055.5998,23.90706221757911,13.96158790360698,49.8926900407351
2010-10-20 21:00:00,1.39596,1.4049,1.38703,1.3915600000000001,84834.9005,24.56024715019022,12.935233039564114,48.543481784949385
2010-10-21 21:00:00,1.3918,1.39709,1.3856600000000001,1.3952200000000001,84828.19959999999,23.37652689641526,12.889483324735806,47.14159050383978
2010-10-24 21:00:00,1.3957,1.40794,1.39309,1.39624,87190.39990000003,26.515493887556747,12.075199922993345,46.447127573288256
2010-10-25 21:00:00,1.39625,1.39815,1.38216,1.38575,85141.39999999997,24.705642482979115,15.916670025816181,44.674891677272306
