Date,Open,High,Low,Close,Volume,ADL,OBV,+DI14,-DI14,ADX,MACD Line,Signal Line,MACD Histogram,RSI
2010-11-19,11.35,11.35,11.35,11.35,408,,-406894,26.42454160362806,39.36336346244936,14.388586197041349,0.07719630318730708,11.635349335809607,-11.5581530326223,54.894370738394315
2010-11-23,11.35,12.45,11.35,12.45,11,22.0,-406883,36.916780578919315,33.749945274902835,13.680927680098657,0.13680352435219234,11.798279468647687,-11.661475944295495,58.502758546973865
2010-11-25,11.2,11.3,11.2,11.3,150,300.0,-407033,31.431462701494606,30.518207247411866,12.809017801376159,0.09020854513241261,11.69862357491815,-11.608415029785737,53.588321980184254
2010-12-01,11.5,11.5,11.5,11.5,2,,-407031,33.14316586637289,29.756369325969946,12.27869181576315,0.06862872823993271,11.658898859934519,-11.590270131694586,52.69201717205662
2010-12-02,11.5,11.5,11.5,11.5,3,,-407031,33.14316586637288,29.756369325969946,11.786246257693927,0.05093937150037853,11.627119087947616,-11.576179716447237,54.53482618689557
2010-12-06,11.1,11.1,11.05,11.05,2000,-4000.0,-409031,31.116219401604656,34.052279965323486,11.26618131612987,0.0006025970847058915,11.511695270358091,-11.511092673273385,53.81315827540975
2010-12-07,11.65,11.65,11.15,11.2,13195,-21112.000000000113,-395836,36.00424844948119,31.303356693323696,10.960324870863102,-0.026876205000666786,11.449356216286471,-11.476232421287138,52.709147362725716
2010-12-09,12.2,12.2,12.2,12.2,9,,-395827,38.40828533086738,27.341711701189514,11.379679626607645,0.03167251828771889,11.599484973029178,-11.567812454741459,55.611060119511336
2010-12-13,11.35,12.4,11.35,12.0,3,1.4285714285714277,-395830,33.599925675678264,34.05326825453422,10.614709497687688,0.061228786840580085,11.679587978423342,-11.618359191582762,56.30735383860901
2010-12-14,11.2,11.75,11.2,11.75,3001,6002.0,-398831,30.47002727950013,32.62773906650921,10.100775433473078,0.06374476312135435,11.693670382738674,-11.62992561961732,56.68891486416957
2010-12-21,11.9,11.9,11.4,11.4,300,-600.0,-399131,30.44229601638823,30.702726506042367,9.40971451912766,0.0370694893929695,11.634936306190939,-11.59786681679797,56.487521109189515
2010-12-22,11.7,11.7,11.7,11.7,5,,-399126,29.324374591561565,29.575241386548722,8.768015098664053,0.03967909267431047,11.64794904495275,-11.60826995227844,56.008882507054246
2010-12-28,11.95,11.95,10.75,10.75,509,-1018.0,-399635,25.319143652364183,36.3486206526825,9.419251165073915,-0.034511576276234024,11.4683592359622,-11.502870812238434,52.693452473855146
2010-12-29,11.85,11.85,11.2,11.75,24,33.2307692307693,-399611,22.310906061745428,32.029940348329845,10.023970369597356,-0.012473209278228481,11.52468738876976,-11.537160598047988,55.19322902246058
2010-12-30,11.1,11.4,10.6,11.3,6426,9639.000000000015,-406037,19.678542402799472,34.406637266095444,11.25306499085917,-0.030961799920003585,11.479749911015809,-11.510711710935812,54.765168772921704
2011-01-03,11.75,12.0,11.4,11.4,1006,-2012.0,-405031,24.419206381960322,31.936606677327006,11.402072819340626,-0.037117148762837004,11.463799928812648,-11.500917077575485,53.34992346475258
2011-01-04,11.4,11.4,11.4,11.4,50,,-405031,24.419206381960322,31.936606677327006,11.54043723150198,-0.041516727519921304,11.45103994305012,-11.49255667057004,55.18889945287596
2011-01-05,11.45,11.45,11.4,11.4,2050,-4100.0,-405031,24.866031687585537,31.747800985349954,11.584379732244411,-0.044490565362254486,11.440831954440096,-11.48532251980235,57.013792885419846
2011-01-06,11.35,12.4,11.35,12.4,508,1016.0,-404523,32.60357984773833,28.00371403847069,11.299040047305567,0.03345831475603411,11.632665563552077,-11.599207248796043,59.295170036811314
2011-01-07,11.4,11.4,11.4,11.4,1571,,-406094,29.0855108216499,24.981990674524944,11.034081768433783,0.01437626472174891,11.586132450841664,-11.571756186119915,55.804054879469014
2011-01-10,11.75,11.75,11.0,11.0,3400,-6800.0,-409494,26.75382072710391,27.254824913193925,10.312192857187293,-0.03264662507302951,11.468905960673332,-11.501552585746362,55.6411687235124
2011-01-11,11.4,11.4,11.1,11.2,51,-34.0000000000004,-409443,25.57617894635299,26.05513007811896,9.641867439601267,-0.05316150696127764,11.415124768538668,-11.468286275499946,54.617983458321554
2011-01-12,10.85,10.85,10.85,10.85,100,,-409543,24.557574428557682,27.862186262877238,9.403457891556986,-0.09654874474365549,11.302099814830935,-11.39864855957459,54.70691832195775
2011-01-13,11.2,11.2,11.2,11.2,1586,,-407957,27.66021750740388,26.716326771811744,8.855771021384939,-0.10152116274264067,11.28167985186475,-11.38320101460739,54.33077891227515
2011-01-17,11.15,11.75,11.15,11.75,8140,16280.0,-399817,32.176965419224196,24.831033731139655,9.143629599340883,-0.06038544990719252,11.375343881491801,-11.435729331398994,54.78554321687813
2011-01-18,11.2,12.6,11.2,11.25,37001,-68716.14285714278,-436818,36.47511347261257,21.091107971060882,10.399371394814796,-0.06735441913751572,11.350275105193441,-11.417629524330957,54.15277292417867
2011-01-21,11.15,11.25,11.15,11.25,7009,14018.0,-436818,36.057361249151796,21.42220369011722,11.475237491627215,-0.07204686565795093,11.330220084154755,-11.402266949812706,55.986210425974654
2011-01-27,11.1,11.1,11.0,11.0,2000,-4000.0,-438818,34.978783366864754,22.57617492943506,12.194803184805115,-0.09484522093076642,11.264176067323804,-11.35902128825457,56.4927246225128
