Date,Open,High,Low,Close,Volume,+DI14,-DI14,ADX
2018-01-04,1134.55,1175.5,1128.4,1170.3,1008796,0,0,0
2018-01-05,1176.7,1219.0,1170.75,1214.2,1010643,0,0,0
2018-01-08,1213.0,1215.5,1190.0,1203.0,895318,0,0,0
2018-01-09,1204.5,1243.9,1196.55,1237.5,1060395,0,0,0
2018-01-10,1240.85,1249.5,1224.2,1235.5,742215,0,0,0
2018-01-11,1245.0,1255.7,1221.85,1244.0,752526,0,0,0
2018-01-12,1247.5,1249.4,1211.85,1221.65,790365,0,0,0
2018-01-15,1223.1,1261.1,1221.65,1242.85,1903308,0,0,0
2018-01-16,1243.0,1258.0,1214.55,1229.0,857580,0,0,0
2018-01-17,1230.0,1255.0,1213.2,1248.0,715242,0,0,0
2018-01-18,1249.7,1255.0,1203.0,1217.6,590715,0,0,0
2018-01-19,1220.0,1231.55,1185.1,1223.55,743167,0,0,0
2018-01-22,1224.0,1241.9,1206.0,1239.3,424445,0,0,0
2018-01-23,1245.0,1247.55,1216.0,1223.4,971547,0,0,0
2018-01-24,1225.0,1225.0,1195.25,1200.05,455748,20.683252877831375,12.4953583364278,0
2018-01-25,1195.0,1211.85,1183.9,1193.0,886429,19.588535255846637,13.983308760871632,0
2018-01-29,1190.15,1200.8,1174.85,1184.55,644825,18.604003102874085,15.033326251402018,0
2018-01-30,1180.4,1184.9,1156.0,1163.25,473199,17.54631176649689,17.886863024795193,0
2018-01-31,1160.0,1167.95,1142.75,1160.05,482212,16.657033683071138,19.645140328133635,0
2018-02-01,1160.1,1199.1,1133.6,1188.9,936996,20.496083393589082,17.204423898888706,0
2018-02-02,1180.0,1182.95,1118.85,1128.85,752121,17.930396759314643,17.68661034273989,0
2018-02-05,1110.0,1124.3,1078.4,1098.05,1197858,16.343610435886767,23.21694576582058,0
2018-02-06,1067.0,1078.1,1027.2,1065.45,1619688,14.414365196160903,29.006755762988558,0
2018-02-07,1072.0,1090.5,1051.55,1057.95,637821,15.552346739353345,27.111999815154338,0
2018-02-08,1059.0,1115.3,1050.25,1108.65,845285,17.925417594023738,24.26164522282058,0
2018-02-09,1087.5,1124.0,1075.05,1108.95,798027,17.913470149719714,22.356891481084254,0
2018-02-12,1111.1,1136.55,1110.5,1132.3,492269,19.167405089410117,21.339598828951235,0
2018-02-14,1129.05,1152.7,1116.35,1126.75,1022410,20.698904840128517,20.04588074829688,0
2018-02-15,1130.0,1144.0,1099.0,1103.65,700920,22.153269060350908,18.81732208436246,12.977955513588071
2018-02-16,1109.8,1116.4,1090.0,1100.05,413853,21.139921732467723,19.515975115574733,12.336270776061829
2018-02-19,1100.05,1107.45,1081.65,1089.7,402603,20.168954970905965,20.106106737386565,11.46625482894225
2018-02-20,1092.65,1124.0,1089.0,1118.65,399251,21.874118181085503,18.84178923135581,11.17920297306648
