Date,Open,High,Low,Close,Volume
20170816,1154.35,1155.3,1129.0,1141.3,857454
20170817,1141.3,1142.8,1132.0,1134.95,494638
20170818,1131.95,1142.45,1123.0,1140.0,357491
20170821,1141.8,1141.8,1128.5,1134.45,456594
20170823,1131.8,1144.5,1114.0,1141.3,513036
20170824,1140.4,1145.0,1131.0,1135.6,483362
20170828,1131.5,1159.75,1126.1,1155.9,751938
20170829,1155.0,1155.0,1139.3,1151.7,578071
20170830,1149.9,1160.35,1144.3,1153.35,674280
20170831,1146.35,1174.0,1144.3,1168.55,1131097
20170901,1174.2,1219.0,1166.0,1215.9,1523879
20170904,1215.9,1215.9,1192.0,1197.05,682612
20170905,1201.25,1223.05,1200.4,1206.35,714964
20170906,1198.35,1213.45,1198.0,1206.05,370400
20170907,1218.0,1218.8,1193.95,1198.65,832839
20170908,1195.0,1206.0,1190.0,1203.95,477517
20170911,1206.0,1241.0,1199.6,1238.05,843302
20170912,1242.0,1259.95,1236.05,1256.35,1461215
20170913,1250.05,1262.0,1249.0,1254.95,913364
20170914,1258.0,1262.0,1241.0,1246.05,754072
20170915,1230.5,1249.65,1226.2,1245.5,912016
20170918,1250.0,1261.0,1248.8,1255.95,419287
20170919,1262.0,1262.0,1249.2,1253.3,464997
20170920,1256.5,1256.9,1235.0,1237.3,473176
20170921,1238.0,1247.25,1224.95,1229.1,772766
20170922,1218.05,1230.2,1204.9,1213.25,896125
20170925,1205.15,1213.45,1192.0,1196.95,917093
20170926,1187.0,1189.75,1164.0,1174.0,740276
20170927,1173.1,1178.55,1152.85,1160.0,786410
20170928,1155.0,1165.0,1123.0,1130.0,2353175
20170929,1130.0,1144.95,1127.0,1131.7,791548
20171003,1141.3,1160.0,1135.5,1148.8,834092
20171004,1154.0,1167.1,1147.55,1154.05,626750
20171005,1149.65,1161.5,1147.6,1153.25,327057
20171006,1155.0,1169.7,1153.0,1157.3,344962
20171009,1169.8,1169.8,1152.8,1158.6,363972
20171010,1156.0,1166.95,1154.0,1163.0,316767
20171011,1170.0,1175.75,1155.0,1160.6,602214
20171012,1156.5,1162.0,1146.05,1158.8,658884
20171013,1158.8,1177.1,1154.15,1174.25,417081
20171016,1181.0,1185.0,1166.0,1171.05,689380
20171017,1170.0,1200.0,1170.0,1197.15,979278
20171018,1197.8,1197.8,1170.0,1179.65,523048
20171019,1175.0,1183.25,1171.15,1178.5,77085
20171023,1184.45,1191.85,1159.0,1174.15,698954
20171024,1175.0,1234.0,1175.0,1222.9,2345084
20171025,1222.9,1232.05,1195.0,1201.7,1015698
20171026,1194.0,1203.65,1180.7,1191.15,808543
20171027,1193.9,1195.0,1178.6,1184.55,346755
20171030,1185.0,1198.8,1179.55,1182.55,280643
20171031,1182.0,1188.85,1176.15,1180.85,279632
20171101,1185.0,1188.55,1174.0,1175.95,260543
20171102,1176.4,1181.95,1166.0,1178.4,245949
20171103,1182.45,1183.1,1167.3,1172.45,258595
20171106,1168.0,1173.1,1155.0,1162.35,314729
20171107,1158.0,1164.65,1132.5,1141.45,758497
20171108,1147.1,1179.4,1145.05,1172.2,691775
20171109,1177.85,1198.45,1173.6,1195.6,884722
20171110,1194.9,1194.9,1160.0,1178.6,1130647
20171113,1184.0,1189.5,1168.85,1174.95,363501
20171114,1174.95,1176.0,1152.4,1155.05,547558
20171115,1155.0,1190.0,1151.05,1181.55,829732
20171116,1183.0,1189.0,1175.0,1179.55,429230
20171117,1186.0,1193.9,1166.0,1171.3,454013
20171121,1168.6,1175.0,1156.0,1160.3,421268
20171122,1162.5,1176.5,1155.0,1174.3,731572
20171123,1175.5,1177.9,1157.05,1159.6,482632
20171124,1164.0,1164.0,1148.15,1159.6,406704
20171127,1158.0,1160.0,1146.1,1156.5,373156
20171128,1157.5,1174.9,1150.15,1171.0,445227
20171129,1166.0,1176.35,1148.25,1153.85,516698
20171130,1150.25,1158.0,1141.35,1146.75,1433116
20171201,1147.2,1154.0,1130.25,1133.75,397188
20171204,1145.45,1145.45,1117.0,1121.0,455769
20171205,1122.0,1124.15,1108.05,1115.0,702853
20171206,1114.8,1114.95,1099.0,1104.35,723473
20171207,1108.0,1151.0,1106.85,1144.4,986078
20171208,1144.95,1153.5,1130.1,1135.5,593327
20171211,1142.0,1142.7,1123.4,1125.85,551772
20171212,1131.85,1131.85,1101.0,1117.4,1060836
20171213,1117.9,1137.5,1110.0,1116.55,646677
20171214,1122.0,1129.55,1115.4,1123.45,543059
20171215,1129.0,1134.7,1116.0,1118.7,897594
20171218,1120.0,1139.95,1110.0,1137.15,622558
20171219,1149.0,1149.5,1130.95,1137.7,459494
20171220,1137.5,1141.95,1125.0,1135.5,458160
20171221,1140.95,1144.0,1130.4,1137.9,460388
20171222,1137.0,1142.5,1132.5,1138.0,377780
20171226,1142.0,1155.6,1140.2,1150.75,820589
20171227,1150.0,1157.0,1142.0,1149.05,611258
20171228,1146.0,1154.35,1138.35,1144.4,536350
20171229,1145.1,1172.5,1142.05,1158.5,965848
20180101,1163.0,1165.0,1138.1,1143.65,591349
20180102,1146.0,1150.0,1134.05,1142.75,516171
20180103,1149.0,1149.0,1135.3,1141.9,593809
20180104,1149.0,1178.0,1145.9,1172.05,729965
20180105,1178.0,1192.0,1167.45,1185.25,1151320
20180108,1190.0,1190.85,1173.5,1182.0,928875
20180109,1183.1,1197.2,1175.1,1193.05,699621
20180110,1186.0,1189.1,1171.1,1177.4,1102382
20180111,1179.9,1189.95,1170.0,1188.95,475476
20180112,1187.0,1192.55,1176.0,1189.7,390841
20180115,1189.65,1208.2,1182.45,1204.05,723833
20180116,1204.05,1204.05,1184.0,1188.75,557253
20180117,1186.8,1196.4,1178.4,1193.75,506648
20180118,1195.0,1204.1,1181.0,1188.25,500762
20180119,1183.1,1195.0,1177.9,1189.9,722692
20180122,1192.0,1193.7,1164.1,1176.0,942542
20180123,1176.0,1177.85,1156.2,1169.9,1841634
20180124,1170.0,1171.65,1145.05,1151.05,1122469
20180125,1148.0,1161.4,1143.45,1150.45,1563047
20180129,1154.0,1164.25,1147.6,1152.05,1538762
20180130,1151.0,1152.0,1123.45,1126.7,1404578
20180131,1128.0,1139.8,1124.0,1128.3,961596
20180201,1126.0,1157.35,1126.0,1153.0,1103162
20180202,1148.0,1148.0,1123.95,1137.9,872105
20180205,1121.2,1140.0,1114.3,1134.1,1263378
20180206,1110.0,1127.0,1090.1,1110.25,1055719
20180207,1115.0,1125.2,1106.55,1121.1,854461
20180208,1128.0,1131.3,1110.0,1124.05,1185917
20180209,1101.0,1142.25,1101.0,1130.75,666922
20180212,1138.0,1150.0,1135.9,1144.4,646362
20180214,1144.0,1144.0,1127.0,1139.15,691596
20180215,1135.0,1139.9,1123.0,1135.45,471072
20180220,1123.95,1136.0,1112.75,1126.4,662281
20180221,1132.35,1133.25,1115.0,1127.2,720563
20180222,1122.7,1126.4,1101.0,1118.1,1559398
20180223,1117.05,1117.05,1098.9,1101.8,1140118
20180226,1110.0,1110.0,1095.4,1104.8,1170283
20180227,1104.8,1113.0,1098.95,1110.35,610498
20180228,1104.0,1124.0,1099.25,1117.75,1006756
20180301,1120.0,1124.2,1108.0,1118.9,736217
20180305,1110.25,1114.85,1100.0,1105.95,529677
20180306,1112.6,1112.6,1100.0,1101.6,702294
20180307,1105.7,1109.95,1095.25,1107.25,669686
20180308,1114.8,1130.0,1107.6,1127.6,751329
20180309,1133.0,1140.0,1124.4,1129.1,1158526
20180312,1131.1,1134.0,1120.0,1131.5,527293
20180313,1125.2,1143.0,1125.2,1140.3,711550
20180314,1139.95,1144.45,1131.1,1137.0,1360578
20180315,1132.15,1163.75,1132.15,1160.8,1146702
20180316,1159.9,1159.9,1118.4,1122.75,1946844
20180319,1121.15,1124.0,1097.9,1102.55,855444
20180320,1102.0,1117.0,1092.15,1106.5,720303
20180321,1106.5,1116.0,1100.0,1103.55,612237
20180322,1102.5,1110.0,1100.0,1107.1,478426
20180323,1094.85,1120.0,1093.05,1112.65,828523
20180326,1112.0,1119.0,1101.0,1117.55,479675
20180327,1119.0,1138.0,1116.4,1131.1,672158
20180328,1130.85,1130.85,1115.0,1120.4,699839
20180402,1120.4,1153.95,1111.5,1150.15,428944
20180403,1145.05,1156.7,1138.95,1152.1,561118
20180404,1156.9,1157.7,1126.0,1136.0,607619
20180405,1151.8,1156.8,1137.55,1142.9,549137
20180406,1142.9,1152.8,1135.0,1143.5,395626
20180409,1145.0,1171.5,1139.95,1157.45,837112
20180410,1159.0,1167.7,1152.9,1156.75,546269
20180411,1157.0,1158.6,1141.2,1155.85,419140
20180412,1149.5,1169.9,1144.9,1165.2,360744
20180413,1170.0,1176.85,1157.85,1162.2,639579
20180416,1160.0,1188.5,1155.0,1178.85,550645
20180417,1180.0,1187.4,1169.0,1176.0,432543
20180418,1179.0,1185.0,1168.0,1172.3,465763
20180419,1172.0,1187.0,1162.6,1165.0,620949
20180420,1165.0,1165.95,1142.25,1159.35,727517
20180423,1160.9,1181.4,1145.4,1178.7,554353
20180424,1177.5,1182.45,1161.9,1170.1,484112
20180425,1167.0,1168.8,1156.05,1163.05,280574
20180426,1164.0,1177.05,1149.55,1155.7,1638937
20180427,1165.25,1199.1,1164.25,1181.6,803227
20180430,1189.7,1207.0,1182.4,1201.7,505974
20180502,1200.25,1230.6,1197.4,1222.3,2011978
20180503,1220.3,1230.0,1201.0,1206.75,641515
20180504,1212.0,1212.0,1178.1,1190.45,743905
20180507,1192.0,1220.8,1180.0,1215.25,728801
20180508,1219.0,1224.0,1205.0,1209.9,627060
20180509,1197.6,1229.1,1197.6,1222.55,729538
20180510,1232.0,1238.0,1207.5,1217.7,1904962
20180511,1237.0,1291.9,1229.85,1286.45,4723019
20180514,1285.0,1305.0,1268.6,1297.35,1553283
20180515,1291.0,1323.45,1288.8,1314.65,1368261
20180516,1305.15,1332.0,1300.85,1323.7,736281
20180517,1313.15,1330.0,1303.55,1309.45,751423
20180522,1298.0,1302.0,1279.0,1286.85,708573
20180523,1281.0,1292.15,1269.6,1278.6,509522
20180524,1277.1,1302.9,1263.0,1293.6,774173
20180525,1300.0,1310.0,1280.0,1292.35,773652
20180528,1294.5,1331.9,1291.55,1321.85,657272
20180529,1326.0,1330.0,1289.0,1299.5,769331
20180530,1290.0,1300.95,1283.35,1293.85,478025
20180531,1300.2,1311.7,1287.0,1304.65,1400776
20180601,1307.0,1310.0,1290.8,1293.05,368820
20180604,1295.0,1297.5,1265.0,1284.45,939794
20180605,1276.25,1293.3,1270.55,1273.6,524237
20180606,1270.9,1270.9,1245.05,1262.8,1211557
20180607,1270.15,1297.0,1256.0,1290.8,701247
20180608,1275.0,1288.55,1272.0,1278.85,442333
20180611,1279.0,1295.9,1275.2,1283.3,373098
20180612,1278.55,1292.0,1275.2,1287.7,401090
20180613,1290.0,1292.75,1281.95,1286.4,566241
20180614,1280.45,1289.65,1270.0,1286.1,507824
20180615,1284.9,1286.65,1268.1,1282.2,1048699
20180618,1289.4,1289.65,1271.0,1282.05,512049
20180619,1273.0,1287.65,1265.0,1269.2,572488
20180620,1275.0,1275.0,1260.0,1271.3,484907
20180621,1272.0,1279.9,1246.0,1253.0,1179247
20180622,1261.5,1273.55,1240.2,1267.7,646452
20180625,1268.0,1272.1,1249.3,1253.45,936253
20180626,1255.0,1279.85,1253.0,1274.6,1262632
20180627,1279.15,1285.0,1263.0,1267.15,857951
20180628,1267.15,1273.45,1250.0,1268.4,729637
20180629,1268.25,1271.1,1252.15,1264.45,622680
20180702,1266.5,1297.95,1261.0,1293.05,1437438
20180703,1298.6,1308.6,1288.1,1291.85,1399979
20180704,1296.0,1299.95,1282.75,1289.8,619316
20180705,1294.8,1330.0,1278.3,1321.4,1733903
20180706,1325.0,1335.4,1309.05,1323.15,1662920
20180709,1330.0,1367.9,1325.25,1363.1,1391869
20180710,1362.8,1375.5,1355.0,1370.45,796987
20180711,1360.0,1384.75,1357.35,1359.8,784238
20180712,1370.0,1379.0,1346.0,1357.9,953054
20180713,1359.5,1374.4,1358.7,1367.8,655594
20180716,1370.0,1394.9,1351.1,1359.55,1234066
20180717,1365.4,1383.5,1353.1,1376.25,1166581
20180718,1386.0,1399.95,1377.55,1393.0,1085504
