Date,Open,High,Low,Close,Volume,+DI14,-DI14,ADX
2018-01-01,1037.7,1044.5,1030.0,1033.55,2715670,0,0,0
2018-01-02,1037.25,1042.0,1023.0,1029.7,3056124,0,0,0
2018-01-03,1028.5,1031.6,1018.6,1021.3,3423276,0,0,0
2018-01-04,1021.0,1021.0,1009.6,1015.4,4473807,0,0,0
2018-01-05,1015.3,1026.4,1006.0,1012.0,5512988,0,0,0
2018-01-08,1024.9,1039.0,1020.05,1036.05,2797345,0,0,0
2018-01-09,1040.0,1044.9,1028.9,1041.35,4974118,0,0,0
2018-01-10,1046.8,1056.0,1033.05,1052.25,4734317,0,0,0
2018-01-11,1055.25,1083.4,1055.25,1075.8,8387735,0,0,0
2018-01-12,1085.8,1085.9,1070.55,1078.45,9008264,0,0,0
2018-01-15,1080.0,1092.95,1065.1,1081.15,5324625,0,0,0
2018-01-16,1081.25,1134.8,1081.25,1122.85,11323483,0,0,0
2018-01-17,1124.85,1161.8,1123.0,1152.1,13077044,0,0,0
2018-01-18,1145.0,1164.9,1132.1,1152.7,6602485,0,0,0
2018-01-19,1145.0,1147.9,1136.0,1143.45,2994139,41.5295815295815,5.887445887445873,0
2018-01-22,1132.15,1156.95,1132.0,1150.0,4825107,41.15126292801512,5.463760352713325,0
2018-01-23,1155.0,1188.0,1155.0,1177.1,7701898,45.43328315430471,4.886927087320004,0
2018-01-24,1174.8,1221.05,1167.5,1185.8,10302359,47.682126922852035,4.21206600320621,0
2018-01-25,1182.0,1183.4,1162.25,1175.4,6774457,44.75503382778135,5.322011423555625,0
2018-01-29,1166.55,1196.25,1165.2,1182.9,5411501,44.48482894215746,4.895316868774006,0
2018-01-30,1178.9,1183.1,1162.7,1170.65,4314156,42.09677896423785,5.290396661917086,0
2018-01-31,1159.15,1166.6,1142.15,1150.25,4606849,38.950857438546485,10.283518034087981,0
2018-02-01,1142.2,1157.9,1118.55,1144.6,6502727,35.05556111433954,15.252893579867767,0
2018-02-02,1135.25,1162.9,1130.1,1143.25,5122243,33.42355132233941,13.996417679155023,0
2018-02-05,1140.0,1154.85,1135.85,1138.2,4930110,31.789913750038117,13.312317010803627,0
2018-02-06,1099.95,1128.35,1095.15,1107.75,5276039,28.402530096138484,21.967687958437125,0
2018-02-07,1116.0,1124.8,1103.55,1109.05,4171028,26.87997054395649,20.790077617835134,0
2018-02-08,1122.8,1146.4,1116.55,1134.25,4403622,29.73125782914863,18.87486310025385,0
2018-02-09,1118.0,1120.3,1106.0,1109.15,2191345,32.26739969207698,17.17133229865708,55.719205948846316
2018-02-12,1114.8,1120.6,1097.8,1102.8,3145986,30.460114713656626,18.22395367863866,53.53453477810268
2018-02-14,1106.0,1117.3,1090.2,1097.75,4172856,28.42240366329666,18.880910770021973,51.1514162932035
2018-02-15,1103.0,1129.7,1103.0,1114.45,3993368,29.23567348781082,17.402770296011674,49.30999836087255
2018-02-16,1125.0,1141.65,1118.1,1128.05,4944611,30.219989147209343,16.237329796983143,47.93770284587026
2018-02-19,1128.4,1136.0,1120.3,1131.75,3230920,29.01226223505532,15.588412946556417,46.66342843908243
2018-02-20,1103.75,1149.5,1103.75,1136.95,3594297,25.779160704842525,17.882549263282126,44.62217611953543
2018-02-21,1147.5,1151.9,1140.0,1147.4,6885679,25.412144749193917,17.207717084178583,42.809895299042566
2018-02-22,1145.55,1164.0,1140.45,1160.75,8929987,26.974531881473414,16.172395856226665,41.54031002609569
2018-02-23,1163.5,1166.0,1146.75,1155.65,4729914,26.140319779336522,15.358933558534638,40.42883869057725
2018-02-26,1151.0,1155.05,1134.35,1138.6,2541804,24.662139612670323,17.782408505724966,38.69883242517393
2018-02-27,1144.95,1153.65,1125.65,1150.2,3308013,22.834186195517923,18.76738831774535,36.63288628351787
2018-02-28,1147.6,1189.5,1142.55,1172.6,8634208,29.152326062969912,16.55201242960571,35.98547904918714
2018-03-01,1169.6,1169.6,1156.05,1160.75,3289926,27.901992506037114,15.842102128424193,35.38431518873718
2018-03-05,1160.75,1170.8,1143.25,1155.9,4050728,25.909826745128328,18.028249952537962,34.138144062376895
2018-03-06,1162.55,1165.4,1143.6,1151.35,3344867,24.42381149262668,16.99426949914027,32.98098515932806
2018-03-07,1155.0,1160.0,1138.05,1144.1,3185208,22.99382264725716,17.479667838434203,31.59835156249532
