Date,Open,High,Low,Close,Volume,+DI14,-DI14,ADX
2018-01-01,531.0,538.1,525.4,527.9,4333190,0,0,0
2018-01-02,532.9,532.9,511.85,516.55,4724570,0,0,0
2018-01-03,519.15,525.5,514.75,518.2,5707905,0,0,0
2018-01-04,519.0,527.2,514.5,523.0,5366018,0,0,0
2018-01-05,525.0,542.5,518.55,540.0,7218024,0,0,0
2018-01-08,534.15,534.15,514.2,516.35,11074508,0,0,0
2018-01-09,518.0,521.05,504.7,509.8,6796613,0,0,0
2018-01-10,515.0,517.5,504.3,506.4,6008949,0,0,0
2018-01-11,508.0,516.7,503.2,514.75,5322546,0,0,0
2018-01-12,516.0,517.35,504.5,509.55,4369137,0,0,0
2018-01-15,509.8,511.95,502.45,504.5,2554677,0,0,0
2018-01-16,508.0,513.65,491.4,497.25,5786478,0,0,0
2018-01-17,495.0,503.2,491.45,499.9,6150484,0,0,0
2018-01-18,501.0,508.8,493.0,495.0,7131552,0,0,0
2018-01-19,484.0,500.25,483.5,497.9,8982201,10.278514588859414,22.767462422634807,0
2018-01-22,495.6,498.5,488.0,490.7,4084647,9.789156626506024,21.683508226454176,0
2018-01-23,494.0,498.8,488.8,492.1,5543486,9.47307286668504,20.67398595684435,0
2018-01-24,486.9,487.0,455.15,459.5,26450900,7.99238971984747,31.677039603178898,0
2018-01-25,463.5,463.5,444.45,452.7,18548035,7.354170105622915,33.632724754103876,0
2018-01-29,444.0,446.4,435.05,440.6,24459885,6.811459757229114,35.08098146339224,0
2018-01-30,440.6,451.1,437.25,440.6,9624998,8.403661411827061,33.021664756973806,0
2018-01-31,442.5,446.0,436.4,439.85,6371320,8.050883727501812,32.007136256309266,0
2018-02-01,440.05,447.0,430.1,438.4,7297226,7.457385649781383,32.39570362586813,0
2018-02-02,437.8,440.5,415.8,422.35,6009663,6.682064937565222,35.046757161582235,0
2018-02-05,417.75,446.75,411.2,440.2,13591277,8.194629404543193,30.182878096009958,0
2018-02-06,420.0,447.75,418.55,439.15,8409695,7.673085239522491,26.882711054662973,0
2018-02-07,444.95,449.4,427.1,430.25,9898121,7.650480088174705,24.664727650271747,0
2018-02-08,434.0,436.0,425.0,429.8,5563903,7.329249254233538,24.43069235269241,0
2018-02-09,424.0,433.95,419.7,422.5,4861350,7.012171517369313,24.19968282726064,55.22876722177508
2018-02-12,429.8,431.0,421.35,424.4,3593521,6.736824239827626,23.249432713247693,55.21723060880672
2018-02-14,426.3,438.5,426.3,434.8,9434541,9.440136568720524,21.89649048605481,54.11243860294211
