Date,Open,High,Low,Close,Volume,ADL,OBV,+DI14,-DI14,ADX,MACD Line,Signal Line,MACD Histogram,RSI
2018-01-02,309.0,309.0,301.35,303.25,14797364,-7447039.398692876,0,0,0,0,0.0,303.25,-303.25,0.0
2018-01-03,305.3,306.45,302.15,302.85,13857373,-18691340.32558083,-13857373,0,0,0,-0.008974358974342067,303.02777777777777,-303.0367521367521,0.0
2018-01-04,304.5,310.2,303.15,308.5,24517099,25386499.673759058,10659726,0,0,0,0.16377104729690473,305.2704918032787,-305.10672075598177,0.0
2018-01-05,311.4,311.4,305.6,306.35,14580575,-21619473.27586201,-3920849,0,0,0,0.16070050082475973,305.6361788617886,-305.47547836096385,0.0
2018-01-08,307.2,309.5,305.0,305.8,13557197,-17473720.57777764,-17478046,0,0,0,0.13376309596736746,305.68491194669207,-305.5511488507247,0.0
2018-01-09,307.5,309.5,303.3,304.3,15574755,-21101280.967741918,-33052801,0,0,0,0.05091488271733624,305.3095238095238,-305.25860892680646,0.0
2018-01-10,304.65,305.85,300.0,301.1,13064599,-16302832.940170774,-46117400,0,0,0,-0.14805886708381877,304.2442056332097,-304.3922645002935,0.0
2018-01-11,300.9,303.0,300.0,302.2,12299087,11479147.866666479,-33818313,0,0,0,-0.2267804954169037,303.75294457825396,-303.97972507367086,0.0
2018-01-12,304.65,304.65,300.55,302.25,17594228,-6007785.17073166,-16224085,0,0,0,-0.27536249878795616,303.40575692453075,-303.6811194233187,0.0
2018-01-15,303.95,305.25,301.55,302.6,18189668,-15731604.75675647,1965583,0,0,0,-0.28779078631583843,303.22522059931066,-303.5130113856265,0.0
2018-01-16,302.4,303.35,295.3,296.15,18040940,-28462104.0993792,-16075357,0,0,0,-0.6363630708578398,301.6772027595397,-302.3135658303975,0.0
2018-01-17,296.0,308.4,292.6,307.1,26277307,43906386.37974711,10201950,0,0,0,-0.2817671906941541,302.84179218345554,-303.1235593741497,0.0
2018-01-18,315.0,317.8,300.5,303.25,40000111,-54566625.410404645,-29798161,0,0,0,-0.23253097823499047,302.9281831398171,-303.1607141180521,0.0
2018-01-19,303.95,310.0,302.5,309.25,18461642,29538627.200000003,-11336519,0,0,0,0.15508010095516056,304.2507119437745,-304.09563184281933,57.0
2018-01-22,308.35,308.75,304.05,306.5,12622645,1074267.6595744095,-23959164,21.946274708565642,12.012164216928575,0,0.2822289738591053,304.7169747179576,-304.4347457440985,55.202879581151834
2018-01-23,306.4,320.55,306.35,318.1,35252217,46175439.16901418,11293053,30.153586497890327,10.400000000000032,0,1.078697611525854,307.47110155304244,-306.3924039415166,63.46897931954637
2018-01-24,317.7,331.6,316.2,329.9,38070520,59330680.51948011,49363573,35.79068582446865,8.9907136588005,0,2.4029671344468397,312.0602189801064,-309.6572518456596,68.91184986334252
2018-01-25,332.75,332.75,311.85,313.15,42466150,-74366559.3301439,6897423,29.874102116611624,10.945129864935737,0,2.331558959642848,312.2821735623813,-309.9506146027384,55.39301011128277
2018-01-29,313.15,316.9,311.0,312.1,23600898,-29601126.305084314,-16703475,28.444579848218858,11.110775193774733,0,2.1809656032504563,312.24520609251783,-310.0642404892674,56.433969514538255
2018-01-30,312.05,318.85,311.0,313.55,25810404,-18083722.54777065,9106929,28.213341286006983,10.397853106408634,0,2.1330952320660685,312.5092086158788,-310.3761133838127,55.47971138924591
2018-01-31,313.0,316.6,307.85,313.25,16409938,7689228.091428401,-7303009,26.195670490034225,12.22878491904806,0,2.0506954368028687,312.6587461328556,-310.6080506960527,57.06669848636769
2018-02-01,316.9,317.4,305.0,306.05,19515991,-32421726.983870883,-26819000,23.61794745132737,13.287113741039486,0,1.479516623814277,311.32717162058736,-309.8476549967731,53.440544361228966
2018-02-02,302.9,305.75,295.5,297.35,23274673,-29746167.44390223,-50093673,21.664627366829016,19.635565323889708,0,0.42794021416824535,308.5151379797018,-308.0871977655336,49.563464215978776
2018-02-05,292.65,300.4,290.0,298.05,18940578,20761787.423077136,-31153095,19.915993806668634,22.319221211212163,0,-0.3457241623551113,306.41217944285216,-306.7579036052073,48.15944231294578
2018-02-06,285.0,297.3,282.9,291.75,30577218,14014558.250000015,-61730313,17.677607458133924,25.07792031927667,0,-1.381173583334828,303.46862311287924,-304.84979669621407,46.310436269221384
2018-02-07,296.6,297.9,290.0,292.8,21463818,-12497919.34177194,-40266495,17.0790200595485,23.589095834263134,0,-2.0973049350648125,301.32843015398595,-303.42573508905076,45.17302723172705
2018-02-08,292.9,303.3,292.55,301.4,18932796,24480545.525581155,-21333699,19.732516295360956,21.70110497031907,0,-2.021178965419665,301.342778816125,-303.3639577815447,48.80244508198988
