Time,Open,High,Low,Close,Volume,+DI14,-DI14,ADX
2010-02-23 22:00:00,121.84,122.61,121.61,122.015,294963.40020000003,14.802889368813782,27.918798145940432,48.500488047941026
2010-02-24 22:00:00,122.005,122.29,119.645,120.67,349048.6177,13.306397614147677,32.606787669785305,48.038789227956485
2010-02-25 22:00:00,120.67,121.645,120.5,121.245,329125.3618,12.707500179107031,31.139213795426805,47.61006889511369
2010-02-28 22:00:00,121.04,121.895,120.055,120.84,356505.4011,11.789222279232105,30.63666802521497,47.38252087000263
2010-03-01 22:00:00,120.835,121.33,119.765,120.96,336135.1997000001,11.057332662807697,29.885092798818796,47.28276525559282
2010-03-02 22:00:00,120.955,121.725,120.595,121.15,400186.2016999999,12.157867434848791,28.508868579366137,46.77737568728924
2010-03-03 22:00:00,121.15,121.82,120.295,120.88,278744.8595999999,11.395204245720368,27.95453992038367,46.44202371830785
2010-03-04 22:00:00,120.88,123.325,120.865,122.98,255054.4332,16.28725016858942,25.207556275693566,44.660265154392484
2010-03-07 22:00:00,123.295,123.895,122.815,123.115,426341.0582000001,17.907323459618436,24.088414094694254,42.521558799464245
2010-03-08 22:00:00,123.115,123.135,121.45,122.355,401516.65659999993,16.66423846464439,28.03970277706777,41.3018919141864
2010-03-09 22:00:00,122.345,124.0,121.875,123.595,384647.8018,18.73557205961941,25.623912133752913,39.46093173734945
2010-03-10 22:00:00,123.595,123.905,123.01,123.8,332637.6077,18.030954610990346,24.660234294927044,37.75146871600085
2010-03-11 22:00:00,123.805,125.2,123.685,124.665,385411.6108999999,22.358373217870078,23.078040600451548,35.16807095436293
2010-03-14 21:00:00,125.124,125.131,123.31,123.81,350517.03870000003,20.6438799939503,22.887487968251065,33.02420895164803
2010-03-15 21:00:00,123.805,124.61,123.225,124.29,396895.46919999993,19.42388993691911,21.89759633167079,31.09294326927684
2010-03-16 21:00:00,124.29,125.06,123.91,124.05,375903.41149999993,20.412998753899195,20.798514489981848,28.938837063965543
2010-03-17 21:00:00,124.05,124.26,122.645,122.98,351783.3000000001,18.97279397499015,24.857422769630166,27.830774649026466
2010-03-18 21:00:00,122.975,123.35,122.25,122.485,320136.7216,18.039237783273304,25.40122002131558,27.053383196943805
2010-03-21 21:00:00,122.48899999999999,122.62,121.045,122.19,377525.6784999999,16.76708493781588,29.00533875302415,27.030797020637404
2010-03-22 21:00:00,122.19,122.605,121.75,122.03,420563.90060000005,16.10318425894913,27.856858611108603,27.0098241426386
2010-03-23 21:00:00,121.995,123.02,121.415,122.87,494985.2998,16.82605064257864,25.792291158686186,26.58329775092177
2010-03-24 21:00:00,122.87,123.89,122.26,123.055,489573.0005,19.566432631701833,23.858385685382167,25.39046511044629
2010-03-25 21:00:00,123.055,124.185,122.97,124.035,425570.0707999999,19.83402261140334,22.50389398005521,24.027296175753573
2010-03-28 21:00:00,124.535,125.07,124.1,124.65,396186.8612,23.085067556551707,21.389875715452376,22.583315452900923
2010-03-29 21:00:00,124.65,125.46,124.175,124.41,459629.798,23.536082927335027,20.062003163168683,21.53939453794339
2010-03-30 21:00:00,124.405,126.555,124.39,126.235,501997.0003,26.273624640913866,18.03101343826927,21.32975192840206
2010-03-31 21:00:00,126.235,127.55,125.955,127.485,442577.3989,28.95823953866285,16.690445493168795,21.725795689866352
2010-04-01 21:00:00,127.47,127.91,126.86,127.735,220469.80170000004,29.22498386581533,15.8547621977361,22.292456275208316
2010-04-04 21:00:00,127.765,127.91,126.93,127.23,262362.5971,27.824670351794317,15.095082128483822,22.818641104454425
2010-04-05 21:00:00,127.23,127.36,125.35,125.665,481822.2016,25.161703804516645,21.173501666498602,21.803544077646226
2010-04-06 21:00:00,125.66,126.145,124.475,124.545,459540.1388000001,23.17699032390853,23.636218224432,20.316218024388558
2010-04-07 21:00:00,124.54,124.835,123.43,124.745,464917.5986,21.631092569938478,27.020626901938112,19.65633016411631
2010-04-08 21:00:00,124.735,125.815,124.663,125.77,408239.1221,25.159536474736182,25.517738452305,18.30279440924215
2010-04-11 21:00:00,126.92,127.45,126.575,126.725,451745.7530000001,30.956633505193015,23.467781037003075,17.9783160537758
2010-04-12 21:00:00,126.72,127.075,125.7,126.865,562007.0389,28.909609292132245,26.123950389895693,17.0557038936278
2010-04-13 21:00:00,126.855,127.675,126.77,127.28,526213.3994,30.58357901064481,24.954327937350456,16.561430175823684
2010-04-14 21:00:00,127.27,127.66,125.81,126.26,493874.49750000006,27.83961791655682,27.371168276247403,15.439076224622927
2010-04-15 21:00:00,126.255,126.41,123.855,124.42,483004.8163999999,24.562007298011288,33.15715646613944,15.399951249111465
2010-04-18 21:00:00,123.695,124.66,123.15,124.63,544310.9044000001,22.849833474902965,34.100419196212385,15.711034099918027
2010-04-19 21:00:00,124.615,125.625,124.475,125.22,553106.8658,26.1521843671251,32.2562392103982,15.335291757825132
2010-04-20 21:00:00,125.22,125.53,124.275,124.76,499405.30129999993,24.589322081512314,31.280952117843754,15.095419821716506
2010-04-21 21:00:00,124.75,125.175,123.31,124.27,547583.1013,22.442916318852806,33.06705494237301,15.384257943656374
2010-04-22 21:00:00,124.26,126.045,123.405,125.74,555798.7982999999,23.67741017716257,29.183634426694745,15.02941181240303
2010-04-25 21:00:00,125.458,126.3,125.045,125.725,544583.1598,23.486927161428557,27.528526380747127,14.52176124075493
2010-04-26 21:00:00,125.72,125.955,122.555,122.855,716448.2987999999,20.15240419295742,34.01767950774982,15.312765200088759
2010-04-27 21:00:00,122.865,124.91,122.36,124.3,644138.4488,18.079240300510392,31.304821126165383,16.13192993946663
2010-04-28 21:00:00,124.295,124.875,123.75,124.415,524136.0786,17.236760598261466,29.84603879112539,16.892582911746086
2010-04-29 21:00:00,124.415,125.95,124.31,124.74,504346.2998,20.53018161227132,27.81144012262881,16.761833408768858
2010-05-02 21:00:00,125.315,125.41,123.985,124.735,497033.5252999999,19.29910541374297,27.511353857419262,16.817675208788774
2010-05-03 21:00:00,124.735,125.445,122.63,122.75,512435.9167,17.115697125613252,29.84461333048594,17.552533412664026
2010-05-04 21:00:00,122.76,123.38,119.95,120.215,598231.9147000001,14.90322220158087,36.08679566363559,19.26624888249194
2010-05-05 21:00:00,120.215,120.715,110.535,114.28,496375.4907000001,10.545998829335328,52.57589623610473,22.64618045017547
2010-05-06 21:00:00,114.275,118.745,113.595,116.74,311503.7022,9.096988653694618,45.35201826376596,25.784688334453033
2010-05-09 21:00:00,119.365,122.28,118.035,119.275,459997.6682,16.609800007886495,39.12444153590714,26.82838386739743
2010-05-10 21:00:00,119.27,119.435,116.895,117.285,495666.5913,15.555156944112591,39.490012032582584,28.01794276256922
2010-05-11 21:00:00,117.28,118.425,116.565,117.61,560127.5734000001,14.81340302907011,38.45294625545096,29.186652744065146
2010-05-12 21:00:00,117.6,118.715,116.04,116.245,529832.5018,13.794600306358934,37.15812070588777,30.37712984369288
2010-05-13 21:00:00,116.235,117.01,113.505,114.3,545041.7980999999,12.574296735159768,40.26908964142443,31.950848715243414
2010-05-16 21:00:00,113.82,114.905,112.46,114.745,392557.81979999994,11.790731710161769,40.423081813806974,33.585554816622015
2010-05-17 21:00:00,114.745,115.48,112.08,112.54,486190.5704,12.227837180235317,36.97277204372527,34.77901235013757
2010-05-18 21:00:00,112.54,113.945,110.855,113.82,403308.8427999999,11.285084594883285,37.17872173283546,36.111141068565566
2010-05-19 21:00:00,113.82,114.115,109.47,111.955,389999.7978,10.0328535153667,36.361841075933,37.58534502854156
2010-05-20 21:00:00,111.96,114.405,110.995,113.095,384961.5288000001,9.909581162533092,33.429199541415436,38.77705040562193
2010-05-23 21:00:00,113.205,113.36,111.225,111.69,528783.6721,9.398488869673248,31.70506953411613,39.88363397005369
2010-05-24 21:00:00,111.69,111.695,108.825,111.37,760912.3058000002,8.74551175358488,35.312210399007554,41.34192835022191
2010-05-25 21:00:00,111.355,111.96,109.415,109.5,551738.2007,8.84923667391577,33.11507772758443,42.51928656854033
2010-05-26 21:00:00,109.5,112.76,109.195,112.53,601859.6006,10.015460321958717,30.273554412051773,43.07376108231209
2010-05-27 21:00:00,112.525,113.685,111.345,111.735,423044.0142,11.70328399351502,28.54232057663036,42.98568421016284
2010-05-30 21:00:00,111.58,112.925,111.52,112.27,307451.02329999994,11.285957572807327,27.524532365087595,42.9038985431671
2010-05-31 21:00:00,112.275,112.85,109.745,111.2,450538.49019999994,10.403080836205623,29.843311235061964,43.28955142239496
2010-06-01 21:00:00,111.205,113.055,110.985,112.82,481734.9077,10.376508329234648,28.25633329745518,43.50325581734457
2010-06-02 21:00:00,112.82,114.145,112.115,112.745,416118.9489,12.679929155403274,26.753814322030927,42.94516287731519
2010-06-03 21:00:00,112.74,113.365,109.395,109.945,366904.0703,11.402905774857036,30.959559185861362,43.17515486197207
2010-06-06 21:00:00,109.365,110.3,108.065,108.94,520276.24,10.746715944371914,32.60239350733745,43.69248834777985
2010-06-07 21:00:00,108.94,110.055,108.325,109.485,413805.1814,10.254796201844185,31.11005286086152,44.172869441744226
2010-06-08 21:00:00,109.475,110.585,108.86,109.35,415558.5543,11.213803685835359,29.652553859167924,44.24049534526852
2010-06-09 21:00:00,109.35,110.85,108.97,110.71,372888.73770000006,11.364013697095682,28.10702934746338,44.11035123834553
2010-06-10 21:00:00,110.745,111.385,110.28,110.98,266984.227,12.547384964585257,27.209350321269866,43.59384033448148
2010-06-13 21:00:00,111.38,112.86,111.08,111.895,282162.32200000004,16.191063280454294,25.7051472150846,42.102044456814944
2010-06-14 21:00:00,111.895,113.045,110.86,112.765,338109.60929999995,15.143245988023626,24.69321909084114,40.80710864497015
2010-06-15 21:00:00,112.765,113.32,111.715,112.555,271472.83060000004,15.240195072137212,23.490640867130107,39.41388717489266
2010-06-16 21:00:00,112.545,113.18,111.635,112.74,282496.80779999995,14.507751994362305,22.610535873975433,38.15786860813095
2010-06-17 21:00:00,112.725,112.791,111.92,112.355,246391.73049999995,14.096443882915352,21.969506387619287,36.99156565328078
2010-06-20 21:00:00,112.325,113.405,111.845,112.185,346497.953,15.406267674168394,20.83042088801504,35.41850224654006
2010-06-21 21:00:00,112.185,112.465,110.855,111.12,346054.53150000004,14.566832594225138,23.045860168395038,34.49882318130178
2010-06-22 21:00:00,111.115,111.36,109.89,110.545,265283.33,13.826093434191955,25.212136404195384,34.117935207847864
2010-06-23 21:00:00,110.54,111.005,109.535,110.505,322082.6975,13.108250247465342,25.15697320505275,33.930039646988845
2010-06-24 21:00:00,110.505,110.88,109.575,110.38,343493.8383,12.488361956335769,23.967301598570568,33.75556519761976
2010-06-27 21:00:00,110.405,110.805,109.595,109.695,445588.2914,11.925248767994027,22.88659112058253,33.59355320891989
2010-06-28 21:00:00,109.695,109.86,107.31,107.965,301045.10029999993,10.818158449687552,29.08071365588706,34.46345004689082
2010-06-29 21:00:00,107.965,109.115,107.68,108.2,307247.1201,10.24193111036496,27.531734471170278,35.27121139643525
2010-06-30 21:00:00,108.175,109.81,107.5,109.71,347348.102,11.919464818299423,25.20438604245056,35.30793967298845
2010-07-01 21:00:00,109.71,110.715,109.455,110.245,271827.44190000003,14.75342634611134,24.01204568510561,34.49192076535061
2010-07-04 21:00:00,110.205,110.43,109.7,110.025,242702.95240000004,14.330445396362244,23.323619983100343,33.73418892254405
2010-07-05 21:00:00,110.025,110.845,109.14,110.49,326157.98000000004,13.366542665475437,23.964023967457155,33.352333601321
2010-07-06 21:00:00,110.49,110.94,109.305,110.815,424049.5818,12.875763371023503,22.407536287467476,32.89966479263483
2010-07-07 21:00:00,110.815,112.505,110.715,112.17,313401.2503,18.17890919289546,20.81366086623912,31.032335937294
2010-07-08 21:00:00,112.16,112.67,111.525,111.99,327984.20200000005,18.002881023169437,19.841427933181805,29.162753797122452
2010-07-11 21:00:00,112.11,112.39,111.13,111.595,402498.7989,17.058571733587513,20.445048100793727,27.72468081273031
2010-07-12 21:00:00,111.595,112.925,110.675,112.89,420411.2614,17.67424486103473,18.571691840806956,25.92120313630654
2010-07-13 21:00:00,112.87,113.28,112.02,112.62,317591.75,18.22410204430339,17.59917472670772,24.19429382622275
2010-07-14 21:00:00,112.625,113.38,111.82,113.145,358205.3009999999,17.034724756096566,17.28730026916627,22.51869421120548
2010-07-15 21:00:00,113.14,113.35,111.53,111.92,258947.75220000005,15.743762609041173,17.18474655446152,21.22279450666809
2010-07-18 21:00:00,111.65,113.06,111.44,112.18,268599.28140000004,14.677512344746301,16.39715668258438,20.1021599268777
2010-07-19 21:00:00,112.18,113.345,111.45,112.69,300684.0498,14.705974023232299,15.108189320801557,18.76265383034997
2010-07-20 21:00:00,112.69,112.83,110.77,111.015,260857.8994,13.46667412402049,16.61678379909018,18.170409651881577
2010-07-21 21:00:00,110.99,112.735,110.005,112.08,297033.6974,12.020902179262864,17.84123682142559,18.264714841404636
2010-07-22 21:00:00,112.07,113.0,111.58,112.87,285520.70119999995,12.397628017948739,16.82916267415309,18.04313357016775
2010-07-25 21:00:00,112.75299999999999,113.47,112.21,112.875,313463.6423000001,13.678178832406317,15.963814408699395,17.305109927216375
2010-07-26 21:00:00,112.875,114.415,112.78,114.22,351697.2113,16.63591493531967,14.893624815026643,16.46373762717715
2010-07-27 21:00:00,114.22,114.735,113.19,113.645,387496.9963,16.896229665742354,13.942453656179572,15.971910093077415
2010-07-28 21:00:00,113.645,114.225,113.17,113.5,313269.2408,16.13830699816841,13.402067923660718,15.492681469683772
2010-07-29 21:00:00,113.495,113.795,112.02,112.835,272501.9215,14.925234294901129,17.2646639189186,14.905174891848574
2010-08-01 21:00:00,112.785,114.18,112.69,113.99,287848.41890000005,15.619653074620679,16.16614409784338,13.963326193701945
2010-08-02 21:00:00,113.99,114.14,113.105,113.485,271317.5007,14.909968665569265,15.431629677714584,13.088752402565792
2010-08-03 21:00:00,113.485,113.67,112.7,113.53,285572.58099999995,14.256214930818722,16.58571780553099,12.693344225210685
2010-08-04 21:00:00,113.515,113.9,112.76,113.185,259950.02120000005,14.567432244333325,15.713684101502693,12.057060248981985
2010-08-05 21:00:00,113.18,113.695,112.56,113.535,211972.91110000008,13.790039975063479,15.815475935687983,11.684514100484417
2010-08-08 21:00:00,113.495,113.935,113.275,113.625,265863.4713,14.520025745197437,15.304034507294597,11.037675909972359
2010-08-09 21:00:00,113.625,113.74,112.285,112.57,335800.0383,13.484740613759605,19.064223551710498,11.473685782714226
2010-08-10 21:00:00,112.56,112.617,109.645,109.73,363456.8989,11.656507637638056,28.522795944024526,13.652533414490161
2010-08-11 21:00:00,109.73,110.885,109.22,110.175,315816.92120000004,10.77513084713053,28.296165064187917,15.880477448419308
2010-08-12 21:00:00,110.16,111.11,109.535,109.905,294013.1397000001,11.026201982054552,26.27247002860434,17.665883957314573
2010-08-15 21:00:00,110.005,110.275,109.155,109.435,319320.65260000003,10.453659165567524,26.670018147710202,19.52417685559242
2010-08-16 21:00:00,109.435,110.425,109.06,110.185,337891.4002,10.487816769011975,24.968363527600303,21.046784550098838
2010-08-17 21:00:00,110.185,110.33,109.58,109.83,251288.56060000003,10.106266175251259,24.060005368890145,22.460634552140515
2010-08-18 21:00:00,109.815,110.125,109.215,109.475,305078.1897,9.647645941133907,24.78834576383237,23.99685067054144
2010-08-19 21:00:00,109.475,109.615,108.25,108.82,309440.8096,8.988720468570436,27.923794933220197,25.94687322585158
2010-08-22 21:00:00,108.65,108.855,107.705,107.77,298205.3202,8.46421331921695,29.059757265542114,28.013979874170655
2010-08-23 21:00:00,107.77,107.795,105.43,105.945,351426.39690000005,7.495545701003192,36.74284037832469,30.73533368960687
2010-08-24 21:00:00,105.94,107.63,105.89,107.045,342052.02880000003,6.872387114970542,33.688143979913605,33.26230508965478
2010-08-25 21:00:00,107.045,108.01,106.99,107.38,299799.8105,8.387478923839682,32.008209607825144,35.06309725544201
2010-08-26 21:00:00,107.37,108.89,106.98,108.725,288467.3991,11.830951534277812,29.08351818436592,35.570547197633275
2010-08-29 21:00:00,108.87299999999999,109.55,107.02,107.135,268466.18120000005,13.474860536769409,25.72979760069195,35.26257097329806
2010-08-30 21:00:00,107.135,107.77,106.175,106.745,324470.2996,12.496512009407622,27.70817012799896,35.446354391103554
2010-08-31 21:00:00,106.745,108.615,106.575,108.15,338276.29159999994,15.126191855878638,25.189121763449286,34.697369407428965
2010-09-01 21:00:00,108.15,108.305,107.45,108.075,272068.5012000001,14.52996193384643,24.196240789296862,34.0018833511597
2010-09-02 21:00:00,108.075,109.54,107.91,108.70700000000001,251343.9709,19.1146254428274,22.38472509405983,32.13602607705039
2010-09-05 21:00:00,108.485,108.95,108.275,108.395,229128.6996,18.49703966930945,21.66148373086644,30.40344432252031
2010-09-06 21:00:00,108.39,108.45,106.255,106.315,340338.2007,16.61687347759877,28.813952271456518,30.149454250584082
2010-09-07 21:00:00,106.31,107.115,105.795,106.68,326894.2317,15.590560478879187,29.186664938093227,30.164770609442364
2010-09-08 21:00:00,106.67,106.945,105.955,106.355,317702.9329,14.849768702853506,27.799848769101278,30.17899294266791
2010-09-09 21:00:00,106.355,107.375,106.245,106.7,252208.7995,16.13021121387756,26.265753867771675,29.730983216986367
2010-09-12 21:00:00,107.10799999999999,107.935,106.93,107.82,293825.2996,17.911947192656545,24.66382433096463,28.740091292086017
2010-09-13 21:00:00,107.82,108.24,106.755,107.92,341782.999,18.104215784374027,22.8585377128449,27.516259845365507
2010-09-14 21:00:00,107.915,111.595,107.73,111.55,294090.9491,29.799429379543103,18.967216556898535,27.137408372275363
2010-09-15 21:00:00,111.55,112.39,110.645,112.165,251640.85129999995,31.004131699710413,17.517289499573742,27.1844253058513
2010-09-16 21:00:00,112.165,112.975,111.595,112.025,235977.2482,31.700172316275495,16.446545658182142,27.50564851752583
2010-09-19 21:00:00,111.956,112.35,111.695,111.915,223875.70169999995,30.73974214456106,15.948259449735025,27.80392721408075
2010-09-20 21:00:00,111.915,112.925,111.465,112.855,252583.39950000003,31.325767716589038,14.867014304846757,28.362973417858647
2010-09-21 21:00:00,112.855,113.525,112.55,113.26,260350.0999,32.7303960269167,14.175827040786379,29.162527607766712
2010-09-22 21:00:00,113.255,113.425,112.145,112.33,238903.1002,30.711722096571965,15.252982731478577,29.48175851664241
2010-09-23 21:00:00,112.325,113.765,112.27,113.62700000000001,243001.5401,30.138002135205127,14.154893982870961,29.953421297666967
2010-09-26 21:00:00,113.595,113.775,113.065,113.395,281068.2203,29.117744259016526,13.652218467475816,30.39673286127098
2010-09-27 21:00:00,113.395,114.015,112.67,113.925,271515.00109999994,27.150714235803076,14.713889740386993,30.34748441487807
2010-09-28 21:00:00,113.905,114.18,113.485,114.055,245827.5704,27.027179032431555,14.180798967686917,30.40655677693922
2010-09-29 21:00:00,114.05,114.22,112.97,113.87,235345.5195,25.254911006400565,15.952543847942879,29.847122462103332
2010-09-30 21:00:00,113.855,114.86,113.75,114.765,215492.1004,27.166937953012322,15.011213348014754,29.773753422055766
2010-10-03 21:00:00,114.82,115.275,113.745,114.065,264958.40030000004,27.16349456779276,13.80224469220734,29.976747384087187
2010-10-04 21:00:00,114.065,115.345,113.885,115.15,192570.13120000003,25.45364732293138,12.747224017636693,30.21141753706868
2010-10-05 21:00:00,115.125,115.64,114.67,115.515,264476.88009999995,25.710781345612677,12.086218259997146,30.628221920881124
2010-10-06 21:00:00,115.485,115.67,114.245,114.75,232629.56090000004,23.76143045975026,13.431111456968619,30.424437732899154
2010-10-07 21:00:00,114.745,114.945,113.66,114.19,224384.8,22.131886342645213,15.632110378595291,29.4806613212985
2010-10-10 21:00:00,114.59,114.73,113.83,113.875,189895.1196,21.043374901108148,14.863277088064414,28.604297510526465
2010-10-11 21:00:00,113.87,114.175,112.855,113.775,264248.99950000003,19.526482781835718,19.11626314376806,26.636959801655046
2010-10-12 21:00:00,113.775,114.685,113.725,114.195,211679.12170000005,21.321999228400283,18.09468339223857,25.319154825771182
2010-10-13 21:00:00,114.195,114.78,113.99,114.745,234293.4491,20.901619339651926,17.276473157755838,24.18888355315234
2010-10-14 21:00:00,114.725,114.75,113.545,113.833,207303.3692,19.4564394026932,18.63532017643477,22.61508007094153
2010-10-17 21:00:00,113.81,113.815,112.4,113.225,257353.4007,17.87373057834733,23.619160854019952,21.988773075090325
2010-10-18 21:00:00,113.225,113.655,111.81,111.975,259060.2707,16.062080490575624,24.466430591099282,21.899352386437663
2010-10-19 21:00:00,111.975,113.37,111.56,113.225,174681.31949999998,14.508452322062016,23.435880211573533,22.015662772889268
2010-10-20 21:00:00,113.215,113.925,112.805,113.205,243897.09740000003,16.63056714307713,22.016748817288224,21.438597919906982
2010-10-21 21:00:00,113.205,113.545,112.59,113.525,206243.8321,15.75454088860119,22.04289386887023,21.09562546063264
2010-10-24 21:00:00,113.585,113.77799999999999,112.54299999999999,112.84700000000001,193159.60100000005,15.967223736336422,20.536350625097555,20.482861506681136
2010-10-25 21:00:00,112.84700000000001,113.27,112.406,112.85,83556.70009999999,15.185294109565215,20.30717313042267,20.05057785081019
2010-10-26 21:00:00,112.853,113.18299999999999,112.212,112.568,86203.80040000004,14.335633807914455,20.288833443369946,19.84650949669094
2010-10-27 21:00:00,112.56,112.96799999999999,112.181,112.86,91930.3998,13.668104122236151,19.527514244775986,19.689698476570044
2010-10-28 21:00:00,112.86200000000001,112.97,111.523,112.131,88645.7001,12.514283841043802,21.717787388420877,20.203692653780298
2010-10-31 21:00:00,112.11,113.301,111.789,111.839,88524.99970000001,13.327791170375928,19.833697897345854,20.161919024803307
2010-11-01 21:00:00,111.839,113.476,111.758,113.133,87592.7999,13.026305405150676,17.930300108929494,19.853318598361316
2010-11-02 21:00:00,113.133,114.869,112.823,114.62200000000001,91966.99910000002,19.06023539546441,15.96526968510098,19.066390127014802
2010-11-03 21:00:00,114.62200000000001,115.42,114.038,114.70100000000001,91790.5009,20.596689498653273,14.786486811444,18.877419821870053
2010-11-04 21:00:00,114.70100000000001,115.046,113.89299999999999,114.01799999999999,89399.8994,19.315344814414942,14.648962877136043,18.510395240170926
2010-11-07 22:00:00,114.13600000000001,114.289,112.66,113.001,85716.5002,17.645138639451382,19.927260166197442,17.622076356034118
2010-11-08 22:00:00,113.001,113.083,111.71799999999999,112.5,87954.5999,16.367941508378543,23.480057281815572,17.638221816464483
2010-11-09 22:00:00,112.5,113.785,112.223,113.39399999999999,90333.9997,18.70804966053556,21.55715438835591,16.883766560256692
2010-11-10 22:00:00,113.39399999999999,113.53399999999999,112.51299999999999,112.708,87745.2004,17.68834412793773,20.382154856296573,16.1832009652066
2010-11-11 22:00:00,112.70100000000001,113.38600000000001,111.04899999999999,112.991,89312.5002,15.593262684044202,25.387873779820975,16.734421721334666
2010-11-14 22:00:00,113.02,113.631,112.59899999999999,112.86399999999999,55863.9996,16.027693989858303,24.03409656148222,16.966615463929774
2010-11-15 22:00:00,112.865,113.436,112.26700000000001,112.33200000000001,59281.0998,15.048786081826787,24.30076950645029,17.43416397200031
2010-11-16 22:00:00,112.33200000000001,112.78200000000001,112.271,112.535,46856.19969999998,14.628202014571782,23.621610641351413,17.868316158065806
2010-11-17 22:00:00,112.531,114.084,112.484,113.93700000000001,50437.49959999999,20.376681392438424,21.58723077981183,16.798060654777974
2010-11-18 22:00:00,113.916,114.306,113.527,114.17399999999999,44893.4,20.72757359117398,20.65453477370519,15.610806218074325
2010-11-21 22:00:00,114.516,114.941,113.25200000000001,113.553,47124.79990000001,22.27339280247496,18.76178100204061,15.10700329642427
2010-11-22 22:00:00,113.51299999999999,113.666,110.743,111.16,59151.79989999999,19.02424171081309,28.546361146670563,15.457704112497265
2010-11-23 22:00:00,111.137,111.779,110.307,111.375,60368.2003,17.6295195960187,28.625040837239794,16.051564961010737
2010-11-24 22:00:00,111.374,111.90799999999999,111.007,111.67299999999999,38694.9996,17.47683743171307,27.305473061771856,16.47270924465111
